npi,first_name,minit,last_name,address1,city,state,zip,specialty,degree,can_share,can_contact,bzs_hcp_priority,neurexa_target
7680257468,HCP13750,,Prescriber7468,7568 Main St,Buffalo Grove,IL,60089,IM,MD,Y,Y,,Y
7681080680,HCP13751,,Prescriber0680,780 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7681171434,HCP13752,,Prescriber1434,1534 Main St,Richmond,VA,23298,CCM,MD,Y,Y,,Y
7681360359,HCP13753,,Prescriber0359,459 Main St,Houston,TX,77030,DEN,DDS,Y,Y,,Y
7681535803,HCP13754,,Prescriber5803,5903 Main St,Fort Walton Beach,FL,32547,P,NP,Y,Y,,Y
7681653750,HCP13755,,Prescriber3750,3850 Main St,Houston,TX,77030,POD,DPM,Y,Y,,Y
7683576437,HCP13756,,Prescriber6437,6537 Main St,Nashville,TN,37215,P,NP,Y,Y,,Y
7684279519,HCP13757,,Prescriber9519,619 Main St,Scottsdale,AZ,85254,PD,DO,Y,Y,,Y
7684384434,HCP13758,,Prescriber4434,4534 Main St,Houston,TX,77030,EM,NP,Y,Y,,Y
7685877210,HCP13759,,Prescriber7210,7310 Main St,Nixa,MO,65714,FM,MD,Y,Y,,Y
7687305379,HCP13760,,Prescriber5379,5479 Main St,Montgomery,AL,36117,P,MD,Y,Y,,Y
7689009442,HCP13761,,Prescriber9442,542 Main St,Fairfield,OH,45014,PD,MD,Y,Y,,Y
7689095085,HCP13762,,Prescriber5085,5185 Main St,Durham,NC,27705,FM,MD,Y,Y,,Y
7689912370,HCP13763,,Prescriber2370,2470 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7690522296,HCP13764,,Prescriber2296,2396 Main St,Houston,TX,77030,CD,MD,Y,Y,,Y
7690836828,HCP13765,,Prescriber6828,6928 Main St,Phoenix,AZ,85016,HFT,NP,Y,Y,,Y
7692169606,HCP13766,,Prescriber9606,706 Main St,Houston,TX,77030,DR,MD,Y,Y,,Y
7692356457,HCP13767,,Prescriber6457,6557 Main St,Brooklyn,NY,11242,P,NP,Y,Y,,Y
7692952377,HCP13768,,Prescriber2377,2477 Main St,Kyle,TX,78640,FM,MD,Y,Y,,Y
7693588753,HCP13769,,Prescriber8753,8853 Main St,Palm Beach Gardens,FL,33410,P,NP,Y,Y,,Y
7693746075,HCP13770,,Prescriber6075,6175 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7693892662,HCP13771,,Prescriber2662,2762 Main St,Philadelphia,PA,19104,IM,MD,Y,Y,,Y
7694045834,HCP13772,,Prescriber5834,5934 Main St,Charlotte,NC,28211,P,PA,Y,Y,,Y
7694814459,HCP13773,,Prescriber4459,4559 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
7694833847,HCP13774,,Prescriber3847,3947 Main St,Chicago,IL,60612,FM,NP,Y,Y,,Y
7695035169,HCP13775,,Prescriber5169,5269 Main St,San Diego,CA,92103,VS,MD,Y,Y,,Y
7695310231,HCP13776,,Prescriber0231,331 Main St,Lithia,FL,33547,IM,MD,Y,Y,,Y
7697460449,HCP13777,,Prescriber0449,549 Main St,Miami,FL,33136,FM,NP,Y,Y,,Y
7697571903,HCP13778,,Prescriber1903,2003 Main St,Luling,LA,70070,P,MD,Y,Y,,Y
7697712176,HCP13779,,Prescriber2176,2276 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7697797888,HCP13780,,Prescriber7888,7988 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
7698185932,HCP13781,,Prescriber5932,6032 Main St,Baton Rouge,LA,70808,CHP,DO,Y,Y,,Y
7698941767,HCP13782,,Prescriber1767,1867 Main St,La Porte,IN,46350,PD,MD,Y,Y,,Y
7699239253,HCP13783,,Prescriber9253,353 Main St,Chicago,IL,60612,FM,MD,Y,Y,,Y
7699612157,HCP13784,,Prescriber2157,2257 Main St,Houston,TX,77030,ID,MD,Y,Y,,Y
7699834154,HCP13785,,Prescriber4154,4254 Main St,Winston-Salem,NC,27157,OTO,MD,Y,Y,,Y
7700022605,HCP13786,,Prescriber2605,2705 Main St,Greer,SC,29650,ADL,MD,Y,Y,,Y
7700692261,HCP13787,,Prescriber2261,2361 Main St,Smyrna,GA,30082,P,MD,Y,Y,,Y
7700763839,HCP13788,,Prescriber3839,3939 Main St,Lees Summit,MO,64086,IM,MD,Y,Y,,Y
7701007986,HCP13789,,Prescriber7986,8086 Main St,Houston,TX,77030,GE,MD,Y,Y,,Y
7701017393,HCP13790,,Prescriber7393,7493 Main St,Louisville,KY,40241,PD,MD,Y,Y,,Y
7701879185,HCP13791,,Prescriber9185,285 Main St,Toledo,OH,43617,P,NP,Y,Y,,Y
7703349115,HCP13792,,Prescriber9115,215 Main St,Houston,TX,77030,NPM,NP,Y,Y,,Y
7704073664,HCP13793,,Prescriber3664,3764 Main St,Pasadena,TX,77505,FM,MD,Y,Y,,Y
7704299321,HCP13794,,Prescriber9321,421 Main St,Decatur,GA,30034,CHP,MD,Y,Y,,Y
7705381947,HCP13795,,Prescriber1947,2047 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7705438271,HCP13796,,Prescriber8271,8371 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
7705496879,HCP13797,,Prescriber6879,6979 Main St,Reidsville,NC,27320,FM,NP,Y,Y,,Y
7706104044,HCP13798,,Prescriber4044,4144 Main St,Dallas,TX,75237,FM,DO,Y,Y,,Y
7706642872,HCP13799,,Prescriber2872,2972 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
7707089990,HCP13800,,Prescriber9990,1090 Main St,Hilliard,OH,43026,FM,MD,Y,Y,,Y
7707119611,HCP13801,,Prescriber9611,711 Main St,Cheyenne,WY,82001,HOS,DO,Y,Y,,Y
7708785693,HCP13802,,Prescriber5693,5793 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
7710147801,HCP13803,,Prescriber7801,7901 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7710156484,HCP13804,,Prescriber6484,6584 Main St,Chicago,IL,60612,FM,MD,Y,Y,,Y
7710511515,HCP13805,,Prescriber1515,1615 Main St,Lumberton,NC,28358,P,NP,Y,Y,,Y
7711538983,HCP13806,,Prescriber8983,9083 Main St,New York,NY,10032,P,NP,Y,Y,,Y
7711790164,HCP13807,,Prescriber0164,264 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7712563950,HCP13808,,Prescriber3950,4050 Main St,Germantown,TN,38138,HOS,NP,Y,Y,,Y
7712764143,HCP13809,,Prescriber4143,4243 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
7713033934,HCP13810,,Prescriber3934,4034 Main St,New York,NY,10023,EM,MD,Y,Y,,Y
7713312320,HCP13811,,Prescriber2320,2420 Main St,Durham,NC,27705,CD,MD,Y,Y,,Y
7713378865,HCP13812,,Prescriber8865,8965 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7713477807,HCP13813,,Prescriber7807,7907 Main St,Scottsdale,AZ,85260,PD,MD,Y,Y,,Y
7714075166,HCP13814,,Prescriber5166,5266 Main St,Houston,TX,77030,GS,PA,Y,Y,,Y
7715385531,HCP13815,,Prescriber5531,5631 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
7715629034,HCP13816,,Prescriber9034,134 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
7715918815,HCP13817,,Prescriber8815,8915 Main St,Mooresville,NC,28117,FM,MD,Y,Y,,Y
7716475083,HCP13818,,Prescriber5083,5183 Main St,West Des Moines,IA,50266,FM,PA,Y,Y,,Y
7716907979,HCP13819,,Prescriber7979,8079 Main St,Weatherford,TX,76087,FM,DO,Y,Y,,Y
7717245566,HCP13820,,Prescriber5566,5666 Main St,Chicago,IL,60612,IM,MD,Y,Y,,Y
7717530009,HCP13821,,Prescriber0009,109 Main St,Bedford,IA,50833,FM,NP,Y,Y,,Y
7717577725,HCP13822,,Prescriber7725,7825 Main St,Durham,NC,27705,NPM,NP,Y,Y,,Y
7717857785,HCP13823,,Prescriber7785,7885 Main St,Louisville,KY,40202,FM,MD,Y,Y,,Y
7718433005,HCP13824,,Prescriber3005,3105 Main St,Baton Rouge,LA,70806,ADL,MD,Y,Y,,Y
7718756863,HCP13825,,Prescriber6863,6963 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7719423607,HCP13826,,Prescriber3607,3707 Main St,Philadelphia,PA,19104,POD,DPM,Y,Y,,Y
7719622915,HCP13827,,Prescriber2915,3015 Main St,Miami,FL,33136,ADU,NP,Y,Y,,Y
7719840245,HCP13828,,Prescriber0245,345 Main St,New York,NY,10016,EM,DO,Y,Y,,Y
7720523466,HCP13829,,Prescriber3466,3566 Main St,Charleston,SC,29425,PD,MD,Y,Y,,Y
7720732184,HCP13830,,Prescriber2184,2284 Main St,Cortland,NY,13045,P,PA,Y,Y,,Y
7722341426,HCP13831,,Prescriber1426,1526 Main St,Germantown,WI,53022,FM,MD,Y,Y,,Y
7722642837,HCP13832,,Prescriber2837,2937 Main St,Davidsonville,MD,21035,PD,NP,Y,Y,,Y
7723106962,HCP13833,,Prescriber6962,7062 Main St,Fort Worth,TX,76164,FM,DO,Y,Y,,Y
7723118762,HCP13834,,Prescriber8762,8862 Main St,Houston,TX,77030,D,MD,Y,Y,,Y
7723722289,HCP13835,,Prescriber2289,2389 Main St,Murfreesboro,TN,37128,P,NP,Y,Y,,Y
7725785948,HCP13836,,Prescriber5948,6048 Main St,Charlotte,NC,28226,P,PA,Y,Y,,Y
7726924512,HCP13837,,Prescriber4512,4612 Main St,Garden City,NY,11530,GP,PA,Y,Y,,Y
7727303804,HCP13838,,Prescriber3804,3904 Main St,Beachwood,OH,44122,P,MD,Y,Y,,Y
7727618136,HCP13839,,Prescriber8136,8236 Main St,Atlanta,GA,30322,N,MD,Y,Y,,Y
7728942084,HCP13840,,Prescriber2084,2184 Main St,Visalia,CA,93291,FM,MD,Y,Y,,Y
7729539851,HCP13841,,Prescriber9851,951 Main St,Charleston,SC,29425,FM,NP,Y,Y,,Y
7729613345,HCP13842,,Prescriber3345,3445 Main St,Birmingham,AL,35233,FM,NP,Y,Y,,Y
7729862186,HCP13843,,Prescriber2186,2286 Main St,Topeka,KS,66606,P,MD,Y,Y,,Y
7730101349,HCP13844,,Prescriber1349,1449 Main St,Houston,TX,77030,WH,NP,Y,Y,,Y
7730541760,HCP13845,,Prescriber1760,1860 Main St,Miami,FL,33136,FM,HBP,Y,Y,,Y
7730568000,HCP13846,,Prescriber8000,8100 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7731645310,HCP13847,,Prescriber5310,5410 Main St,Westlake,OH,44145,PD,NP,Y,Y,,Y
7731746417,HCP13848,,Prescriber6417,6517 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7732596013,HCP13849,,Prescriber6013,6113 Main St,Atlanta,GA,30309,FM,PA,Y,Y,,Y
7732715322,HCP13850,,Prescriber5322,5422 Main St,Houston,TX,77030,FM,DO,Y,Y,,Y
7732971188,HCP13851,,Prescriber1188,1288 Main St,Islandia,NY,11749,PD,MD,Y,Y,,Y
7733294546,HCP13852,,Prescriber4546,4646 Main St,Houston,TX,77030,REN,MD,Y,Y,,Y
7733301712,HCP13853,,Prescriber1712,1812 Main St,Wilmington,NC,28405,P,NP,Y,Y,,Y
7733414047,HCP13854,,Prescriber4047,4147 Main St,League City,TX,77573,CD,DO,Y,Y,,Y
7734367492,HCP13855,,Prescriber7492,7592 Main St,Pittsburgh,PA,15233,FM,NP,Y,Y,,Y
7735251423,HCP13856,,Prescriber1423,1523 Main St,Miami,FL,33136,FM,PA,Y,Y,,Y
7736903961,HCP13857,,Prescriber3961,4061 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7737482321,HCP13858,,Prescriber2321,2421 Main St,Louisville,KY,40291,PD,MD,Y,Y,,Y
7737917311,HCP13859,,Prescriber7311,7411 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7737991933,HCP13860,,Prescriber1933,2033 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
7739508375,HCP13861,,Prescriber8375,8475 Main St,Houston,TX,77030,PDR,MD,Y,Y,,Y
7741465238,HCP13862,,Prescriber5238,5338 Main St,Carencro,LA,70520,FM,NP,Y,Y,,Y
7741813588,HCP13863,,Prescriber3588,3688 Main St,Houston,TX,77030,IC,MD,Y,Y,,Y
7741824268,HCP13864,,Prescriber4268,4368 Main St,Mobile,AL,36604,FM,NP,Y,Y,,Y
7741958882,HCP13865,,Prescriber8882,8982 Main St,Miami,FL,33130,P,DO,Y,Y,,Y
7742101583,HCP13866,,Prescriber1583,1683 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7742330431,HCP13867,,Prescriber0431,531 Main St,Phoenix,AZ,85016,P,MD,Y,Y,,Y
7743229705,HCP13868,,Prescriber9705,805 Main St,Miami,FL,33136,FM,MD,Y,Y,,Y
7743354541,HCP13869,,Prescriber4541,4641 Main St,Houston,TX,77030,OTO,MD,Y,Y,,Y
7743493871,HCP13870,,Prescriber3871,3971 Main St,Schaumburg,IL,60173,P,DO,Y,Y,,Y
7745335904,HCP13871,,Prescriber5904,6004 Main St,Chicago,IL,60602,P,MD,Y,Y,,Y
7745724859,HCP13872,,Prescriber4859,4959 Main St,Houston,TX,77030,OPH,MD,Y,Y,,Y
7745914433,HCP13873,,Prescriber4433,4533 Main St,Houston,TX,77030,GS,NP,Y,Y,,Y
7746224575,HCP13874,,Prescriber4575,4675 Main St,Houston,TX,77030,PEM,MD,Y,Y,,Y
7746478708,HCP13875,,Prescriber8708,8808 Main St,Louisville,KY,40202,P,MD,Y,Y,,Y
7746551082,HCP13876,,Prescriber1082,1182 Main St,Houston,TX,77030,PD,RN,Y,Y,,Y
7748566084,HCP13877,,Prescriber6084,6184 Main St,Houston,TX,77018,FM,MD,Y,Y,,Y
7748779478,HCP13878,,Prescriber9478,578 Main St,Nashville,TN,37220,PD,NP,Y,Y,,Y
7748899164,HCP13879,,Prescriber9164,264 Main St,Indianapolis,IN,46202,IM,MD,Y,Y,,Y
7749118310,HCP13880,,Prescriber8310,8410 Main St,Baton Rouge,LA,70806,PD,MD,Y,Y,,Y
7750312149,HCP13881,,Prescriber2149,2249 Main St,Mill Spring,NC,28756,P,NP,Y,Y,,Y
7750380934,HCP13882,,Prescriber0934,1034 Main St,New York,NY,10023,IM,MD,Y,Y,,Y
7750434995,HCP13883,,Prescriber4995,5095 Main St,Houston,TX,77030,HOS,MD,Y,Y,,Y
7750529276,HCP13884,,Prescriber9276,376 Main St,Charleston,SC,29425,CD,NP,Y,Y,,Y
7751703529,HCP13885,,Prescriber3529,3629 Main St,Houston,TX,77030,PTH,MD,Y,Y,,Y
7752128804,HCP13886,,Prescriber8804,8904 Main St,Abilene,TX,79601,PD,MD,Y,Y,,Y
7752128957,HCP13887,,Prescriber8957,9057 Main St,Louisville,KY,40202,HOS,MD,Y,Y,,Y
7752331688,HCP13888,,Prescriber1688,1788 Main St,Houston,TX,77030,P,MD,Y,Y,,Y
7752588735,HCP13889,,Prescriber8735,8835 Main St,Augusta,GA,30909,PD,MD,Y,Y,,Y
7752764393,HCP13890,,Prescriber4393,4493 Main St,Glen Cove,NY,11542,GP,NP,Y,Y,,Y
7752864689,HCP13891,,Prescriber4689,4789 Main St,Jacksonville,FL,32207,P,NP,Y,Y,,Y
7753200857,HCP13892,,Prescriber0857,957 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7753560500,HCP13893,,Prescriber0500,600 Main St,Washington,PA,15301,PD,DO,Y,Y,,Y
7754128516,HCP13894,,Prescriber8516,8616 Main St,Houston,TX,77030,CHP,MD,Y,Y,,Y
7754649599,HCP13895,,Prescriber9599,699 Main St,Smyrna,GA,30080,P,MD,Y,Y,,Y
7756657792,HCP13896,,Prescriber7792,7892 Main St,Gainesville,FL,32610,P,DO,Y,Y,,Y
7757116941,HCP13897,,Prescriber6941,7041 Main St,Phoenix,AZ,85016,DR,MD,Y,Y,,Y
7757337508,HCP13898,,Prescriber7508,7608 Main St,Chattanooga,TN,37421,PD,MD,Y,Y,,Y
7757957084,HCP13899,,Prescriber7084,7184 Main St,Jackson,MS,39211,P,NP,Y,Y,,Y
7758184392,HCP13900,,Prescriber4392,4492 Main St,Scottsdale,AZ,85251,P,MD,Y,Y,,Y
7758779292,HCP13901,,Prescriber9292,392 Main St,Orlando,FL,32828,FM,DO,Y,Y,,Y
7759081488,HCP13902,,Prescriber1488,1588 Main St,Litchfield Park,AZ,85340,P,NP,Y,Y,,Y
7759171971,HCP13903,,Prescriber1971,2071 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
7759770282,HCP13904,,Prescriber0282,382 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7760272171,HCP13905,,Prescriber2171,2271 Main St,Downers Grove,IL,60515,P,NP,Y,Y,,Y
7760883330,HCP13906,,Prescriber3330,3430 Main St,Montgomery,AL,36116,PD,MD,Y,Y,,Y
7762008024,HCP13907,,Prescriber8024,8124 Main St,New Orleans,LA,70121,IM,MD,Y,Y,,Y
7762181896,HCP13908,,Prescriber1896,1996 Main St,Phoenix,AZ,85016,GP,NP,Y,Y,,Y
7762381999,HCP13909,,Prescriber1999,2099 Main St,Saint Louis,MO,63104,ADM,MD,Y,Y,,Y
7762873257,HCP13910,,Prescriber3257,3357 Main St,Atlanta,GA,30322,END,NP,Y,Y,,Y
7763151257,HCP13911,,Prescriber1257,1357 Main St,Memphis,TN,38125,P,NP,Y,Y,,Y
7763456914,HCP13912,,Prescriber6914,7014 Main St,Sherman Oaks,CA,91423,P,PA,Y,Y,,Y
7764791578,HCP13913,,Prescriber1578,1678 Main St,Omaha,NE,68198,FM,MD,Y,Y,,Y
7765985158,HCP13914,,Prescriber5158,5258 Main St,Phoenix,AZ,85016,MID,ND,Y,Y,,Y
7766675343,HCP13915,,Prescriber5343,5443 Main St,Asheville,NC,28803,FM,MD,Y,Y,,Y
7766675876,HCP13916,,Prescriber5876,5976 Main St,Houston,TX,77030,OPT,OD,Y,Y,,Y
7767532648,HCP13917,,Prescriber2648,2748 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7767856460,HCP13918,,Prescriber6460,6560 Main St,Miami,FL,33136,PD,MD,Y,Y,,Y
7768587111,HCP13919,,Prescriber7111,7211 Main St,Great Neck,NY,11021,PD,MD,Y,Y,,Y
7769038103,HCP13920,,Prescriber8103,8203 Main St,Houston,TX,77030,GS,PA,Y,Y,,Y
7769485137,HCP13921,,Prescriber5137,5237 Main St,Coldwater,MS,38618,GP,NP,Y,Y,,Y
7770237758,HCP13922,,Prescriber7758,7858 Main St,Houston,TX,77030,OSG,MD,Y,Y,,Y
7770978065,HCP13923,,Prescriber8065,8165 Main St,Austin,TX,78746,PD,MD,Y,Y,,Y
7771015229,HCP13924,,Prescriber5229,5329 Main St,Matthews,NC,28105,PD,MD,Y,Y,,Y
7771043516,HCP13925,,Prescriber3516,3616 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7771546086,HCP13926,,Prescriber6086,6186 Main St,Durham,NC,27705,GS,MD,Y,Y,,Y
7772242413,HCP13927,,Prescriber2413,2513 Main St,Levittown,NY,11756,PD,DO,Y,Y,,Y
7773393060,HCP13928,,Prescriber3060,3160 Main St,Gettysburg,PA,17325,PD,NP,Y,Y,,Y
7774239200,HCP13929,,Prescriber9200,300 Main St,Miami,FL,33136,IM,MD,Y,Y,,Y
7775473311,HCP13930,,Prescriber3311,3411 Main St,Houston,TX,77024,P,MD,Y,Y,,Y
7776103876,HCP13931,,Prescriber3876,3976 Main St,Houston,TX,77030,UCM,MD,Y,Y,,Y
7777380049,HCP13932,,Prescriber0049,149 Main St,Raleigh,NC,27609,P,PA,Y,Y,,Y
7778041185,HCP13933,,Prescriber1185,1285 Main St,Denham Springs,LA,70726,FM,MD,Y,Y,,Y
7779607269,HCP13934,,Prescriber7269,7369 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7779768025,HCP13935,,Prescriber8025,8125 Main St,Brooklyn,NY,11238,P,MD,Y,Y,,Y
7779900337,HCP13936,,Prescriber0337,437 Main St,Anniston,AL,36201,PD,MD,Y,Y,,Y
7780509153,HCP13937,,Prescriber9153,253 Main St,Houston,TX,77030,MID,NP,Y,Y,,Y
7781035476,HCP13938,,Prescriber5476,5576 Main St,Leawood,KS,66211,FM,NP,Y,Y,,Y
7781335830,HCP13939,,Prescriber5830,5930 Main St,Pikesville,MD,21208,PD,NP,Y,Y,,Y
7781547502,HCP13940,,Prescriber7502,7602 Main St,Miami,FL,33136,DEN,DMD,Y,Y,,Y
7781610525,HCP13941,,Prescriber0525,625 Main St,Springfield,MO,65802,PD,MD,Y,Y,,Y
7781882858,HCP13942,,Prescriber2858,2958 Main St,Miami,FL,33136,PMR,MD,Y,Y,,Y
7782122572,HCP13943,,Prescriber2572,2672 Main St,Louisville,KY,40241,ADL,MD,Y,Y,,Y
7782272893,HCP13944,,Prescriber2893,2993 Main St,Boerne,TX,78006,FM,DO,Y,Y,,Y
7782357041,HCP13945,,Prescriber7041,7141 Main St,Lake City,FL,32025,P,NP,Y,Y,,Y
7783045854,HCP13946,,Prescriber5854,5954 Main St,Kansas City,KS,66160,WH,NP,Y,Y,,Y
7783383032,HCP13947,,Prescriber3032,3132 Main St,Summit,MS,39666,FM,NP,Y,Y,,Y
7783858757,HCP13948,,Prescriber8757,8857 Main St,Greenville,NC,27834,PD,DO,Y,Y,,Y
7784765298,HCP13949,,Prescriber5298,5398 Main St,Indianapolis,IN,46202,CD,NP,Y,Y,,Y
7785217837,HCP13950,,Prescriber7837,7937 Main St,Benson,NC,27504,IM,MD,Y,Y,,Y
7785502843,HCP13951,,Prescriber2843,2943 Main St,Miami,FL,33136,GP,PA,Y,Y,,Y
7785992549,HCP13952,,Prescriber2549,2649 Main St,Woodstock,GA,30189,IM,MD,Y,Y,,Y
7786094736,HCP13953,,Prescriber4736,4836 Main St,Lexington,SC,29073,FM,MD,Y,Y,,Y
7786750621,HCP13954,,Prescriber0621,721 Main St,New York,NY,10075,PD,NP,Y,Y,,Y
7786775808,HCP13955,,Prescriber5808,5908 Main St,Los Angeles,CA,90024,P,MD,Y,Y,,Y
7787285932,HCP13956,,Prescriber5932,6032 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7787537142,HCP13957,,Prescriber7142,7242 Main St,Houston,TX,77030,D,MD,Y,Y,,Y
7787767662,HCP13958,,Prescriber7662,7762 Main St,Cincinnati,OH,45213,IM,MD,Y,Y,,Y
7787794904,HCP13959,,Prescriber4904,5004 Main St,Columbus,GA,31904,P,NP,Y,Y,,Y
7788833344,HCP13960,,Prescriber3344,3444 Main St,Collegeville,PA,19426,FM,MD,Y,Y,,Y
7789696833,HCP13961,,Prescriber6833,6933 Main St,Houston,TX,77030,HFT,MD,Y,Y,,Y
7790342562,HCP13962,,Prescriber2562,2662 Main St,Houston,TX,77030,MID,APRN,Y,Y,,Y
7790473345,HCP13963,,Prescriber3345,3445 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
7791021706,HCP13964,,Prescriber1706,1806 Main St,Houston,TX,77030,PS,MD,Y,Y,,Y
7791314305,HCP13965,,Prescriber4305,4405 Main St,Miami,FL,33136,GYN,NP,Y,Y,,Y
7791717264,HCP13966,,Prescriber7264,7364 Main St,Brooklyn,NY,11204,P,NP,Y,Y,,Y
7791726469,HCP13967,,Prescriber6469,6569 Main St,Atlanta,GA,30322,ADL,MD,Y,Y,,Y
7792258751,HCP13968,,Prescriber8751,8851 Main St,Miami,FL,33136,P,MD,Y,Y,,Y
7792414730,HCP13969,,Prescriber4730,4830 Main St,Mineola,NY,11501,PD,DO,Y,Y,,Y
7792863940,HCP13970,,Prescriber3940,4040 Main St,Medina,OH,44256,PD,MD,Y,Y,,Y
7793508790,HCP13971,,Prescriber8790,8890 Main St,Chicago,IL,60647,PD,MD,Y,Y,,Y
7794047512,HCP13972,,Prescriber7512,7612 Main St,Houston,TX,77030,EM,DO,Y,Y,,Y
7796570359,HCP13973,,Prescriber0359,459 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
7797098659,HCP13974,,Prescriber8659,8759 Main St,Houston,TX,77030,PD,PA,Y,Y,,Y
7800379585,HCP13975,,Prescriber9585,685 Main St,Cleveland,OH,44195,PD,MD,Y,Y,,Y
7801371965,HCP13976,,Prescriber1965,2065 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7801392434,HCP13977,,Prescriber2434,2534 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
7801516391,HCP13978,,Prescriber6391,6491 Main St,Kansas City,KS,66160,GP,PA,Y,Y,,Y
7801921669,HCP13979,,Prescriber1669,1769 Main St,Houston,TX,77030,DEN,DDS,Y,Y,,Y
7802533852,HCP13980,,Prescriber3852,3952 Main St,Houston,TX,77030,UCM,DO,Y,Y,,Y
7803279747,HCP13981,,Prescriber9747,847 Main St,Old Fort,NC,28762,FM,NP,Y,Y,,Y
7803582357,HCP13982,,Prescriber2357,2457 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7803641195,HCP13983,,Prescriber1195,1295 Main St,Spring,TX,77386,FM,MD,Y,Y,,Y
7803867569,HCP13984,,Prescriber7569,7669 Main St,Greenville,SC,29607,P,PA,Y,Y,,Y
7804369504,HCP13985,,Prescriber9504,604 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7804620817,HCP13986,,Prescriber0817,917 Main St,Houston,TX,77030,PD,RN,Y,Y,,Y
7805587357,HCP13987,,Prescriber7357,7457 Main St,Baltimore,MD,21287,CCM,MD,Y,Y,,Y
7806021519,HCP13988,,Prescriber1519,1619 Main St,Coldwater,MS,38618,FM,MD,Y,Y,,Y
7806047380,HCP13989,,Prescriber7380,7480 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7806143396,HCP13990,,Prescriber3396,3496 Main St,Atlanta,GA,30322,FM,NP,Y,Y,,Y
7806511094,HCP13991,,Prescriber1094,1194 Main St,Indianapolis,IN,46202,PD,MD,Y,Y,,Y
7808098056,HCP13992,,Prescriber8056,8156 Main St,Livonia,MI,48154,P,NP,Y,Y,,Y
7808984014,HCP13993,,Prescriber4014,4114 Main St,Houston,TX,77030,RHU,MD,Y,Y,,Y
7809334504,HCP13994,,Prescriber4504,4604 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
7810053067,HCP13995,,Prescriber3067,3167 Main St,Houston,TX,77030,FM,DO,Y,Y,,Y
7810156541,HCP13996,,Prescriber6541,6641 Main St,Atlanta,GA,30342,FM,NP,Y,Y,,Y
7810421223,HCP13997,,Prescriber1223,1323 Main St,Charleston,SC,29425,UCM,NP,Y,Y,,Y
7810970870,HCP13998,,Prescriber0870,970 Main St,Houston,TX,77030,PUD,MD,Y,Y,,Y
7811260343,HCP13999,,Prescriber0343,443 Main St,Massapequa,NY,11758,N,NP,Y,Y,,Y
7811441944,HCP14000,,Prescriber1944,2044 Main St,New York,NY,10016,US,MD,Y,Y,,Y
7811712044,HCP14001,,Prescriber2044,2144 Main St,Orange,CA,92868,P,PA,Y,Y,,Y
7812565097,HCP14002,,Prescriber5097,5197 Main St,Frisco,TX,75034,PD,MD,Y,Y,,Y
7813291613,HCP14003,,Prescriber1613,1713 Main St,Houston,TX,77030,ADL,MD,Y,Y,,Y
7813886899,HCP14004,,Prescriber6899,6999 Main St,Houston,TX,77030,IC,MD,Y,Y,,Y
7813971247,HCP14005,,Prescriber1247,1347 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7814504682,HCP14006,,Prescriber4682,4782 Main St,Durham,NC,27705,D,NP,Y,Y,,Y
7814706724,HCP14007,,Prescriber6724,6824 Main St,Cedar Park,TX,78613,PD,MD,Y,Y,,Y
